Perturbed dimension,Perturbed dimension display,Threshold perturbation,Threshold delta,Weight perturbation,Weight delta,Applied T_R,Applied T_A,T_C_direct,T_C_review,T_R clipped,T_A clipped,New target weight,Client,Baseline admitted,Scenario admitted,Admission status changed,Baseline decision,Scenario decision,Decision category changed,Baseline HPS,Scenario HPS,Delta HPS,Baseline critical HPS,Scenario critical HPS,Delta critical HPS,Baseline critical minimum,Scenario critical minimum
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_000,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.58,-0.019999999999999574,4.857142857142858,4.816901408450704,-0.040241448692153625,4.0,4.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_001,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,REMEDIATE,True,3.4375,3.4229166666666666,-0.014583333333333393,3.6250000000000004,3.595657276995305,-0.029342723004695426,3.0,3.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_002,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.0149999999999997,-0.03500000000000014,3.0714285714285716,3.0211267605633805,-0.05030181086519114,2.0,2.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_003,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.25,4.241666666666666,-0.008333333333333748,4.357142857142857,4.34037558685446,-0.01676727028839675,4.0,4.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_004,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.19625,-0.04124999999999979,2.3392857142857144,2.2764084507042255,-0.06287726358148893,1.0,1.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_005,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,REMEDIATE,True,3.5,3.4833333333333334,-0.016666666666666607,3.714285714285715,3.6807511737089205,-0.03353454057679439,3.0,3.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_006,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.0149999999999997,-0.03500000000000014,3.0714285714285716,3.0211267605633805,-0.05030181086519114,2.0,2.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_007,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.58,-0.019999999999999574,4.857142857142858,4.816901408450704,-0.040241448692153625,4.0,4.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_008,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,REMEDIATE,True,3.5,3.4833333333333334,-0.016666666666666607,3.714285714285715,3.6807511737089205,-0.03353454057679439,3.0,3.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_009,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.2566666666666664,-0.043333333333333446,2.428571428571429,2.3615023474178405,-0.06706908115358834,1.0,1.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_010,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.25,4.241666666666666,-0.008333333333333748,4.357142857142857,4.34037558685446,-0.01676727028839675,4.0,4.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_011,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,REMEDIATE,True,3.5,3.4833333333333334,-0.016666666666666607,3.714285714285715,3.6807511737089205,-0.03353454057679439,3.0,3.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_012,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.0149999999999997,-0.03500000000000014,3.0714285714285716,3.0211267605633805,-0.05030181086519114,2.0,2.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_013,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.2566666666666664,-0.043333333333333446,2.428571428571429,2.3615023474178405,-0.06706908115358834,1.0,1.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_014,True,True,False,DIRECT_AUTO_ACCEPT,DIRECT_AUTO_ACCEPT,False,4.6,4.58,-0.019999999999999574,4.857142857142858,4.816901408450704,-0.040241448692153625,4.0,4.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_015,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,REMEDIATE,True,3.5,3.4833333333333334,-0.016666666666666607,3.714285714285715,3.6807511737089205,-0.03353454057679439,3.0,3.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_016,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.19625,-0.04124999999999979,2.3392857142857144,2.2764084507042255,-0.06287726358148893,1.0,1.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_017,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.25,4.241666666666666,-0.008333333333333748,4.357142857142857,4.34037558685446,-0.01676727028839675,4.0,4.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_018,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.9875,2.9545833333333333,-0.03291666666666648,2.982142857142857,2.9360328638497655,-0.04610999329309173,2.0,2.0
context,Context,+10%,0.1,+30%,0.3,3.3000000000000003,4.4,4.4,3.8500000000000005,False,False,0.13,client_019,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,REMEDIATE,True,3.5,3.4833333333333334,-0.016666666666666607,3.714285714285715,3.6807511737089205,-0.03353454057679439,3.0,3.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_000,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.6,4.62,0.020000000000000462,4.857142857142858,4.898550724637682,0.04140786749482395,4.0,4.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_001,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.4375,3.4520833333333334,0.014583333333333393,3.6250000000000004,3.655193236714976,0.030193236714975757,3.0,3.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_002,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.085,0.03500000000000014,3.0714285714285716,3.1231884057971016,0.05175983436852993,2.0,2.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_003,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.25,4.258333333333334,0.008333333333333748,4.357142857142857,4.374396135265701,0.01725327812284405,4.0,4.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_004,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.27875,0.04125000000000023,2.3392857142857144,2.403985507246377,0.06469979296066253,1.0,1.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_005,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.5166666666666666,0.016666666666666607,3.714285714285715,3.748792270531401,0.034506556245686326,3.0,3.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_006,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.085,0.03500000000000014,3.0714285714285716,3.1231884057971016,0.05175983436852993,2.0,2.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_007,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.6,4.62,0.020000000000000462,4.857142857142858,4.898550724637682,0.04140786749482395,4.0,4.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_008,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.5166666666666666,0.016666666666666607,3.714285714285715,3.748792270531401,0.034506556245686326,3.0,3.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_009,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.3433333333333333,0.043333333333333446,2.428571428571429,2.497584541062802,0.0690131124913731,1.0,1.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_010,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.25,4.258333333333334,0.008333333333333748,4.357142857142857,4.374396135265701,0.01725327812284405,4.0,4.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_011,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.5166666666666666,0.016666666666666607,3.714285714285715,3.748792270531401,0.034506556245686326,3.0,3.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_012,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.085,0.03500000000000014,3.0714285714285716,3.1231884057971016,0.05175983436852993,2.0,2.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_013,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.3433333333333333,0.043333333333333446,2.428571428571429,2.497584541062802,0.0690131124913731,1.0,1.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_014,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.6,4.62,0.020000000000000462,4.857142857142858,4.898550724637682,0.04140786749482395,4.0,4.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_015,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.5166666666666666,0.016666666666666607,3.714285714285715,3.748792270531401,0.034506556245686326,3.0,3.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_016,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.27875,0.04125000000000023,2.3392857142857144,2.403985507246377,0.06469979296066253,1.0,1.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_017,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.25,4.258333333333334,0.008333333333333748,4.357142857142857,4.374396135265701,0.01725327812284405,4.0,4.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_018,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.9875,3.0204166666666667,0.03291666666666693,2.982142857142857,3.0295893719806766,0.047446514837819365,2.0,2.0
context,Context,+20%,0.2,-30%,-0.3,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.06999999999999999,client_019,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.5166666666666666,0.016666666666666607,3.714285714285715,3.748792270531401,0.034506556245686326,3.0,3.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_000,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.6,4.613333333333333,0.013333333333333641,4.857142857142858,4.884615384615384,0.027472527472526487,4.0,4.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_001,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.4375,3.447222222222222,0.009722222222221966,3.6250000000000004,3.645032051282051,0.020032051282050656,3.0,3.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_002,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.0733333333333333,0.023333333333333428,3.0714285714285716,3.105769230769231,0.03434065934065922,2.0,2.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_003,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.25,4.2555555555555555,0.005555555555555536,4.357142857142857,4.368589743589744,0.01144688644688685,4.0,4.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_004,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.2649999999999997,0.027499999999999858,2.3392857142857144,2.3822115384615383,0.04292582417582391,1.0,1.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_005,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.511111111111111,0.011111111111111072,3.714285714285715,3.7371794871794872,0.02289377289377237,3.0,3.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_006,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.0733333333333333,0.023333333333333428,3.0714285714285716,3.105769230769231,0.03434065934065922,2.0,2.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_007,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.6,4.613333333333333,0.013333333333333641,4.857142857142858,4.884615384615384,0.027472527472526487,4.0,4.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_008,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.511111111111111,0.011111111111111072,3.714285714285715,3.7371794871794872,0.02289377289377237,3.0,3.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_009,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.328888888888889,0.028888888888888964,2.428571428571429,2.474358974358974,0.04578754578754518,1.0,1.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_010,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.25,4.2555555555555555,0.005555555555555536,4.357142857142857,4.368589743589744,0.01144688644688685,4.0,4.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_011,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.511111111111111,0.011111111111111072,3.714285714285715,3.7371794871794872,0.02289377289377237,3.0,3.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_012,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.0733333333333333,0.023333333333333428,3.0714285714285716,3.105769230769231,0.03434065934065922,2.0,2.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_013,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.328888888888889,0.028888888888888964,2.428571428571429,2.474358974358974,0.04578754578754518,1.0,1.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_014,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.6,4.613333333333333,0.013333333333333641,4.857142857142858,4.884615384615384,0.027472527472526487,4.0,4.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_015,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.511111111111111,0.011111111111111072,3.714285714285715,3.7371794871794872,0.02289377289377237,3.0,3.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_016,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.2649999999999997,0.027499999999999858,2.3392857142857144,2.3822115384615383,0.04292582417582391,1.0,1.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_017,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.25,4.2555555555555555,0.005555555555555536,4.357142857142857,4.368589743589744,0.01144688644688685,4.0,4.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_018,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.9875,3.009444444444444,0.021944444444444322,2.982142857142857,3.0136217948717943,0.03147893772893706,2.0,2.0
context,Context,+20%,0.2,-20%,-0.2,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.08000000000000002,client_019,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.511111111111111,0.011111111111111072,3.714285714285715,3.7371794871794872,0.02289377289377237,3.0,3.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_000,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.6,4.606666666666667,0.006666666666667709,4.857142857142858,4.8708133971291865,0.013670539986328833,4.0,4.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_001,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.4375,3.4423611111111114,0.004861111111111427,3.6250000000000004,3.634968102073365,0.009968102073364626,3.0,3.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_002,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.061666666666667,0.011666666666667158,3.0714285714285716,3.088516746411483,0.017088174982911486,2.0,2.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_003,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.25,4.252777777777778,0.002777777777778212,4.357142857142857,4.362838915470494,0.00569605832763731,4.0,4.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_004,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.25125,0.013750000000000373,2.3392857142857144,2.360645933014354,0.02136021872863969,1.0,1.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_005,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.505555555555556,0.00555555555555598,3.714285714285715,3.7256778309409886,0.011392116655273732,3.0,3.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_006,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.061666666666667,0.011666666666667158,3.0714285714285716,3.088516746411483,0.017088174982911486,2.0,2.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_007,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.6,4.606666666666667,0.006666666666667709,4.857142857142858,4.8708133971291865,0.013670539986328833,4.0,4.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_008,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.505555555555556,0.00555555555555598,3.714285714285715,3.7256778309409886,0.011392116655273732,3.0,3.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_009,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.3144444444444447,0.014444444444444926,2.428571428571429,2.4513556618819776,0.022784233310548796,1.0,1.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_010,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.25,4.252777777777778,0.002777777777778212,4.357142857142857,4.362838915470494,0.00569605832763731,4.0,4.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_011,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.505555555555556,0.00555555555555598,3.714285714285715,3.7256778309409886,0.011392116655273732,3.0,3.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_012,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.061666666666667,0.011666666666667158,3.0714285714285716,3.088516746411483,0.017088174982911486,2.0,2.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_013,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.3,2.3144444444444447,0.014444444444444926,2.428571428571429,2.4513556618819776,0.022784233310548796,1.0,1.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_014,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.6,4.606666666666667,0.006666666666667709,4.857142857142858,4.8708133971291865,0.013670539986328833,4.0,4.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_015,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.505555555555556,0.00555555555555598,3.714285714285715,3.7256778309409886,0.011392116655273732,3.0,3.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_016,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.25125,0.013750000000000373,2.3392857142857144,2.360645933014354,0.02136021872863969,1.0,1.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_017,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.25,4.252777777777778,0.002777777777778212,4.357142857142857,4.362838915470494,0.00569605832763731,4.0,4.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_018,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.9875,2.9984722222222224,0.010972222222222605,2.982142857142857,2.99780701754386,0.015664160401002825,2.0,2.0
context,Context,+20%,0.2,-10%,-0.1,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.09000000000000002,client_019,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.505555555555556,0.00555555555555598,3.714285714285715,3.7256778309409886,0.011392116655273732,3.0,3.0
context,Context,+20%,0.2,0%,0.0,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.1,client_000,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.6,4.6,0.0,4.857142857142858,4.857142857142858,0.0,4.0,4.0
context,Context,+20%,0.2,0%,0.0,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.1,client_001,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.4375,3.4375,0.0,3.6250000000000004,3.6250000000000004,0.0,3.0,3.0
context,Context,+20%,0.2,0%,0.0,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.1,client_002,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.05,0.0,3.0714285714285716,3.0714285714285716,0.0,2.0,2.0
context,Context,+20%,0.2,0%,0.0,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.1,client_003,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.25,4.25,0.0,4.357142857142857,4.357142857142857,0.0,4.0,4.0
context,Context,+20%,0.2,0%,0.0,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.1,client_004,False,False,False,AUTO_REJECT,AUTO_REJECT,False,2.2375,2.2375,0.0,2.3392857142857144,2.3392857142857144,0.0,1.0,1.0
context,Context,+20%,0.2,0%,0.0,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.1,client_005,True,False,True,ACCEPT_AFTER_AUTOMATED_REVIEW,AUTO_REJECT,True,3.5,3.5,0.0,3.714285714285715,3.714285714285715,0.0,3.0,3.0
context,Context,+20%,0.2,0%,0.0,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.1,client_006,False,False,False,REMEDIATE,AUTO_REJECT,True,3.05,3.05,0.0,3.0714285714285716,3.0714285714285716,0.0,2.0,2.0
context,Context,+20%,0.2,0%,0.0,3.5999999999999996,4.8,4.8,4.199999999999999,False,False,0.1,client_007,True,True,False,DIRECT_AUTO_ACCEPT,ACCEPT_AFTER_AUTOMATED_REVIEW,True,4.6,4.6,0.0,4.857142857142858,4.857142857142858,0.0,4.0,4.0
